CountryId,Target1,Target2,Target3,Target4,Target5,Target6,Target7,Target8,Target9,Target10,Target11,Target12,Target13,Target14,Target15,Target16,Target18,Target19,Target20,Target21,Population2012,IsLDC2014,std_Target1,std_Target2,std_Target3,std_Target4,std_Target5,std_Target6,std_Target7,std_Target8,std_Target9,std_Target10,std_Target11,std_Target12,std_Target13,std_Target14,std_Target15,std_Target16,std_Target18,std_Target19,std_Target20,std_Target21,std_Population2012,Prin1,Prin2,Prin3,Prin4,Prin5,Prin6,IsLDC2014_pred
830,93.60795213,7.946403509,82.78586219,87.12478475,50.17353434,215.2917163,4050.065155,337.4844715,5,82.01690252,4013.919531,1604.459821,984.1227083,-2912378.87,273.2492287,27.88478166,7162597.597,16.9,47.94579429,45716.86521,0,0,6.20E-12,2.80E-11,-2.01E-10,1.76E-11,7.45E-11,9.66E-11,-2.38E-11,-5.66E-11,-0.216960098,2.09E-10,-1.42E-11,-6.28E-11,-9.55E-12,-9.47E-12,6.83E-11,-2.28E-11,6.66E-12,-1.588884826,-1.42E-10,1.97E-11,-0.240150539,0.113343918,-0.20884614,-0.157394251,-0.694941312,0.045050037,-0.666360817,0.256866776
834,135.6528571,16.6,69.70461538,154.7904167,62.4,584.8428571,56963.38667,1193.616111,849.6588889,38.91666667,4001.495,1604.459821,984.1227083,95.954,1961.99,37.155,6402799.584,41.45555556,57.07666667,89550.00714,47783107,1,0.163506247,1.287814841,-0.994710974,0.555855102,0.734809416,1.50141186,4.126951437,1.593599705,-0.207842663,-2.343675483,-0.001722167,-6.28E-11,-9.55E-12,0.076119748,4.10604834,0.823797156,-0.029620357,0.139029566,0.60179232,0.276743442,0.140580909,4.92960073,0.011838035,0.514435955,3.352286048,0.736833044,0.095759786,0.677059413
840,2.85,3.75,92.42,186.5020833,34.6,29.57142857,15.4,27.91230769,890083.9483,99.46666667,4013.919531,10735.835,8195.833333,7572.024545,273.2492287,21.02375,89372365.17,48.3,47.94579429,1055893.86,317505266,0,-0.352943885,-0.624502278,0.732589389,0.816357977,-0.935967924,-0.754544126,-0.314681949,-0.576236277,9.390749598,0.948871477,-1.42E-11,11.1846762,11.50558437,0.076315141,6.83E-11,-0.609704989,3.204907895,0.620656382,-1.42E-10,6.377819305,2.289702523,-2.35147668,12.07227791,15.75851219,-1.747621245,-0.11949673,-0.513609985,0.00671647
850,93.60795213,7.946403509,82.78586219,16.71333333,50.17353434,215.2917163,32.3,28.54769231,58.82,98.2,4013.919531,1604.459821,984.1227083,62.62,273.2492287,27.88478166,31319.168,58.775,47.94579429,71.47571429,0,0,6.20E-12,2.80E-11,-2.01E-10,-0.578411276,7.45E-11,9.66E-11,-0.313363841,-0.575053575,-0.216379153,0.879993533,-1.42E-11,-6.28E-11,-9.55E-12,0.076118877,6.83E-11,-2.28E-11,-0.278009429,1.357756515,-1.42E-10,-0.288185187,-0.240150539,-0.754519963,-0.494164024,0.091105195,0.336716719,-0.033432677,0.467903884,0.10485791
854,63.36142857,13.75,55.34692308,51.63958333,81.23333333,487.3571429,5528.666,1942.505,258.29,55.4,1696.32,1604.459821,984.1227083,136.5404545,568.6933333,37.90526316,2524213.568,35.84444444,49.965,12219.56,16460141,1,-0.117624134,0.863682251,-2.086484128,-0.291501456,1.866690947,1.105347036,0.115322828,2.98757822,-0.21422603,-1.447355928,-0.321242918,-6.28E-11,-9.55E-12,0.076120809,0.718350499,0.890469228,-0.18082515,-0.255810601,0.133080656,-0.211487453,-0.108997633,4.245639252,-0.816833235,0.470496572,0.231179934,-0.159373805,-0.238857026,0.766550578
858,7.671428571,3.533333333,91.81076923,46.16625,38.86666667,39.94285714,139.3708333,42.03846154,875.9077778,96.53333333,4013.919531,1604.459821,984.1227083,56.53,273.2492287,26.97842105,1316050.184,71.1,47.61,1547.202857,3395253,0,-0.334194082,-0.656746276,0.686262877,-0.336463428,-0.679541665,-0.7124071,-0.305012898,-0.549941916,-0.207559326,0.78936466,-1.42E-11,-6.28E-11,-9.55E-12,0.076118718,6.83E-11,-0.080543658,-0.227924814,2.225036623,-0.022131338,-0.278868086,-0.213097472,-1.774462603,-0.408070163,0.187367086,0.90735076,-0.072034119,0.67964753,-0.055097402
860,133.1666667,3.1,88.06461538,68.5825,58.73333333,55.07142857,557.1306375,77.3,12817.68333,94.45,4013.919531,1604.459821,984.1227083,126.25,273.2492287,7.02,4829407.378,39.17777778,37.714,4162.125714,28541423,0,0.15383783,-0.721234272,0.401401625,-0.152319919,0.5144431,-0.650942761,-0.272429904,-0.484306242,-0.078657151,0.676078568,-1.42E-11,-6.28E-11,-9.55E-12,0.07612054,6.83E-11,-1.854147029,-0.090958288,-0.021252086,-0.674351252,-0.262358598,-0.012735078,-1.38296498,-0.206609635,-0.086762128,-0.588111048,0.390075617,0.117232999,0.060840073
862,8.248,3.266666667,88.50076923,74.26416667,37.6,98.75714286,1397.76,201.3525,21018.17889,87.96666667,3946.6,1604.459821,984.1227083,99.05,4.62,23.1235,7667345.452,47.72222222,60.254,148058.0971,29954782,0,-0.331951883,-0.696431196,0.434567196,-0.105646544,-0.755668211,-0.473456502,-0.206865384,-0.253395459,0.009860818,0.323532252,-0.009331173,-6.28E-11,-9.55E-12,0.076119829,-0.65315211,-0.423110886,0.01967735,0.579999573,0.811202189,0.64613814,-0.001473562,-1.522127453,0.097807235,0.26105331,0.758365152,-0.072659301,-0.020686748,-0.025861453
876,93.60795213,7.946403509,82.78586219,87.12478475,50.17353434,215.2917163,4050.065155,52.47692308,32.83,82.01690252,4013.919531,1604.459821,984.1227083,-2912378.87,273.2492287,27.88478166,632.932,12.8,47.94579429,45716.86521,0,0,6.20E-12,2.80E-11,-2.01E-10,1.76E-11,7.45E-11,9.66E-11,-2.38E-11,-0.530511809,-0.216659695,2.09E-10,-1.42E-11,-6.28E-11,-9.55E-12,-9.47E-12,6.83E-11,-2.28E-11,-0.279205717,-1.877391799,-1.42E-10,1.97E-11,-0.240150539,-0.070120354,-0.305441851,-0.196202041,-0.872154547,0.032980238,-0.811570774,0.243883879
882,2.24,2.266666667,89.61076923,23.17666667,44.2,88.28571429,3.166666667,34.08461538,50.66,95.28333333,4013.919531,1604.459821,984.1227083,96.40409091,6.1,22.14842105,23676.972,37.95555556,47.94579429,105.5971429,188889,0,-0.355316082,-0.845249649,0.518972696,-0.525316718,-0.359008842,-0.515999808,-0.315636083,-0.564747171,-0.216467234,0.721393005,-1.42E-11,-6.28E-11,-9.55E-12,0.07611976,-0.6495536,-0.509761193,-0.278307356,-0.107256875,-1.42E-10,-0.287969759,-0.238645488,-1.649831531,-0.565911857,-0.012691251,-0.295527643,-0.123112373,-0.38144551,0.021798164
887,41.63142857,20.225,72.74230769,126.0520833,56.56666667,307.9857143,179.4705,251.730625,2523.21,59.05,2613.18,1604.459821,984.1227083,83.7545,2.8,27.9875,3653739.142,24.54444444,5.474,2104.491429,23852409,1,-0.202128802,1.827281732,-0.76372184,0.319777365,0.384226641,0.376597046,-0.301885342,-0.159621836,-0.18977798,-1.248878696,-0.194156776,-6.28E-11,-9.55E-12,0.076119429,-0.657577306,0.009128056,-0.136791144,-1.050963966,-2.799206751,-0.275349608,-0.050096715,1.697198045,0.135427347,-0.701496336,-2.76070185,-0.351244998,-0.735739735,0.546036978
890,93.60795213,7.946403509,82.78586219,114.5475,76,215.2917163,4050.065155,337.4844715,94278.57,82.01690252,4013.919531,1604.459821,984.1227083,-2912378.87,273.2492287,27.88478166,7162597.597,39.47979319,47.94579429,45716.86521,0,0,6.20E-12,2.80E-11,-2.01E-10,0.225270285,1.552168115,9.66E-11,-2.38E-11,-5.66E-11,0.800649738,2.09E-10,-1.42E-11,-6.28E-11,-9.55E-12,-9.47E-12,6.83E-11,-2.28E-11,6.66E-12,-3.01E-10,-1.42E-10,1.97E-11,-0.240150539,0.552264536,0.230224486,0.236337855,-0.039667757,-0.007205381,0.066568849,0.277017139
891,93.60795213,7.946403509,82.78586219,64.975,50.17353434,215.2917163,4050.065155,48.32307692,60179.13,82.01690252,4013.919531,1604.459821,984.1227083,-2912378.87,273.2492287,27.88478166,7162597.597,39.47979319,47.94579429,45716.86521,0,0,6.20E-12,2.80E-11,-2.01E-10,-0.181954568,7.45E-11,9.66E-11,-2.38E-11,-0.53824376,0.432572815,2.09E-10,-1.42E-11,-6.28E-11,-9.55E-12,-9.47E-12,6.83E-11,-2.28E-11,6.66E-12,-3.01E-10,-1.42E-10,1.97E-11,-0.240150539,-0.23393129,0.050700409,0.099740122,-0.064354647,-0.022592347,-0.026675867,0.179095997
894,41.44714286,18.4,68.50461538,72.07826087,74.4,414.3571429,21343.26594,1639.013889,422.24875,56.25,1668.33,1604.459821,984.1227083,139.1168182,1924.943333,38.91052632,2045874.486,49.44444444,83.41,81729.67143,14075099,1,-0.202845461,1.555688056,-1.085960164,-0.123603177,1.456008268,0.808762738,1.348775654,2.422661188,-0.212456222,-1.401135203,-0.325122617,-6.28E-11,-9.55E-12,0.076120876,4.015972108,0.979801852,-0.199472967,0.701188139,2.337354607,0.227369235,-0.128001431,4.198847036,-0.57391179,0.886515015,3.533225957,0.370299031,0.218139341,0.595332949
